TreeDepth,Offset,Order,PID,Start,State,Type,Name,Display,Binary
0,0x14b179e6790,112,652,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,DsmSvc,Device Setup Manager,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a34ec0,537,N/A,SERVICE_DISABLED,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,WSearch,Windows Search,N/A
0,0x14b17a353a0,527,6484,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,wlidsvc,Microsoft Account Sign-in Assistant,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a22ee0,518,6828,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WinHttpAutoProxySvc,WinHTTP Web Proxy Auto-Discovery Service,C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p
0,0x14b179e6790,112,652,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,DsmSvc,Device Setup Manager,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a1b9d0,461,1524,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UsoSvc,Update Orchestrator Service,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b179eec90,187,776,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,KeyIso,CNG Key Isolation,C:\Windows\system32\lsass.exe
0,0x14b179ef990,226,1104,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS,MSDTC,Distributed Transaction Coordinator,C:\Windows\System32\msdtc.exe
0,0x14b17a0fd20,405,4128,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TabletInputService,Touch Keyboard and Handwriting Panel Service,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b179dbd50,70,1884,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,CDPSvc,Connected Devices Platform Service,C:\Windows\system32\svchost.exe -k LocalService -p
0,0x14b179fa8b0,281,4140,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,PcaSvc,Program Compatibility Assistant Service,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a0a510,383,N/A,SERVICE_AUTO_START,SERVICE_STOPPED,SERVICE_WIN32_OWN_PROCESS,sppsvc,Software Protection,N/A
0,0x14b179fb5b0,263,1848,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,netprofm,Network List Service,C:\Windows\System32\svchost.exe -k LocalService -p
0,0x14b179dbbb0,73,2352,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,CertPropSvc,Certificate Propagation,C:\Windows\system32\svchost.exe -k netsvcs
0,0x14b17a10060,412,1092,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TermService,Remote Desktop Services,C:\Windows\System32\svchost.exe -k termsvcs
0,0x14b179ef650,222,1576,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,mpssvc,Windows Defender Firewall,C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p
0,0x14b17a23700,520,2396,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,Winmgmt,Windows Management Instrumentation,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a22d40,515,2992,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS,WinDefend,Windows Defender Antivirus Service,"""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2102.4-0\MsMpEng.exe"""
0,0x14b179fb5b0,263,1848,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,netprofm,Network List Service,C:\Windows\System32\svchost.exe -k LocalService -p
0,0x14b17a10200,388,2848,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,SstpSvc,Secure Socket Tunneling Protocol Service,C:\Windows\system32\svchost.exe -k LocalService -p
0,0x14b17a1c390,460,2336,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UserManager,User Manager,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a03860,343,776,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,SamSs,Security Accounts Manager,C:\Windows\system32\lsass.exe
0,0x14b17a0fec0,406,N/A,SERVICE_DEMAND_START,SERVICE_STOPPED,SERVICE_WIN32_SHARE_PROCESS,tapisrv,Telephony,N/A
0,0x14b17a02340,321,3112,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,RasMan,Remote Access Connection Manager,C:\Windows\System32\svchost.exe -k netsvcs
0,0x14b17a02340,321,3112,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,RasMan,Remote Access Connection Manager,C:\Windows\System32\svchost.exe -k netsvcs
0,0x14b17a08cb0,372,2032,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,ShellHWDetection,Shell Hardware Detection,C:\Windows\System32\svchost.exe -k netsvcs -p
0,0x14b179d2410,15,2728,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS,AmazonSSMAgent,Amazon SSM Agent,"""C:\Program Files\Amazon\SSM\amazon-ssm-agent.exe"""
0,0x14b17a33180,534,3036,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WpnService,Windows Push Notifications System Service,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17a0a1d0,382,2588,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_INTERACTIVE_PROCESS,Spooler,Print Spooler,C:\Windows\System32\spoolsv.exe
0,0x14b17a103a0,389,1328,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,StateRepository,State Repository Service,C:\Windows\system32\svchost.exe -k appmodel -p
0,0x14b17a0f6a0,396,4292,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,StorSvc,Storage Service,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a10d60,416,1688,SERVICE_DEMAND_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TokenBroker,Web Account Manager,C:\Windows\system32\svchost.exe -k netsvcs -p
0,0x14b17be45e0,557,2716,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WpnUserService_a91f1,Windows Push Notifications User Service_a91f1,C:\Windows\system32\svchost.exe -k UnistackSvcGroup
0,0x14b179eee30,193,2904,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,LanmanServer,Server,C:\Windows\System32\svchost.exe -k smbsvcs
0,0x14b179ee470,176,2560,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,iphlpsvc,IP Helper,C:\Windows\System32\svchost.exe -k NetSvcs -p
0,0x14b17a21ea0,523,2964,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,WinRM,Windows Remote Management (WS-Management),C:\Windows\System32\svchost.exe -k NetworkService -p
0,0x14b17a0f500,403,2896,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,SysMain,SysMain,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b179ef650,222,1576,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,mpssvc,Windows Defender Firewall,C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p
0,0x14b17a10f00,418,2956,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,TrkWks,Distributed Link Tracking Client,C:\Windows\System32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b17a1c050,425,4012,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_OWN_PROCESS|SERVICE_WIN32_SHARE_PROCESS,UALSVC,User Access Logging Service,C:\Windows\system32\svchost.exe -k LocalSystemNetworkRestricted -p
0,0x14b179d9ed0,48,1576,SERVICE_AUTO_START,SERVICE_RUNNING,SERVICE_WIN32_SHARE_PROCESS,BFE,Base Filtering Engine,C:\Windows\system32\svchost.exe -k LocalServiceNoNetworkFirewall -p

